# Node, all count, hit count, without preloading, with preloading, Hit ratio, Improved loading time
1044, 1425, 192, 1725547, 1643394, 0.134737, 0.0476098
1045, 1426, 192, 1727987, 1645834, 0.134642, 0.0475426
1045, 1427, 192, 1729091, 1646938, 0.134548, 0.0475122
1046, 1428, 192, 1730195, 1648042, 0.134454, 0.0474819
1046, 1429, 192, 1731258, 1649105, 0.13436, 0.0474528
1047, 1430, 192, 1732388, 1650235, 0.134266, 0.0474218
1048, 1431, 192, 1733362, 1651209, 0.134172, 0.0473952
1049, 1432, 192, 1734505, 1652352, 0.134078, 0.0473639
1050, 1433, 192, 1734984, 1652831, 0.133985, 0.0473509
1051, 1434, 192, 1735458, 1653305, 0.133891, 0.0473379
1052, 1435, 192, 1735734, 1653581, 0.133798, 0.0473304
1053, 1436, 192, 1736088, 1653935, 0.133705, 0.0473208
1053, 1437, 192, 1736539, 1654386, 0.133612, 0.0473085
1054, 1438, 192, 1737173, 1655020, 0.133519, 0.0472912
1055, 1439, 192, 1738369, 1656216, 0.133426, 0.0472587
1056, 1440, 192, 1740541, 1658388, 0.133333, 0.0471997
1056, 1441, 192, 1741080, 1658927, 0.133241, 0.0471851
1057, 1442, 192, 1743434, 1661281, 0.133148, 0.0471214
1058, 1443, 192, 1745874, 1663721, 0.133056, 0.0470555
1058, 1444, 192, 1748325, 1666172, 0.132964, 0.0469895
1058, 1445, 193, 1749482, 1666232, 0.133564, 0.0475855
1058, 1446, 194, 1750623, 1666292, 0.134163, 0.048172
1058, 1447, 195, 1751758, 1666352, 0.134762, 0.0487544
1059, 1448, 195, 1752138, 1666732, 0.134669, 0.0487439
1060, 1449, 195, 1752518, 1667112, 0.134576, 0.0487333
1061, 1450, 195, 1755331, 1669925, 0.134483, 0.0486552
1062, 1451, 195, 1757102, 1671696, 0.13439, 0.0486062
1063, 1452, 195, 1758321, 1672915, 0.134298, 0.0485725
1064, 1453, 195, 1760745, 1675339, 0.134205, 0.0485056
1065, 1454, 195, 1762605, 1677199, 0.134113, 0.0484544
1066, 1455, 195, 1766256, 1680850, 0.134021, 0.0483543
1067, 1456, 195, 1769897, 1684491, 0.133929, 0.0482548
1068, 1457, 195, 1772212, 1686806, 0.133837, 0.0481918
1069, 1458, 195, 1774699, 1689293, 0.133745, 0.0481242
1069, 1459, 195, 1777172, 1691766, 0.133653, 0.0480573
1069, 1460, 196, 1779446, 1691826, 0.134247, 0.04924
1069, 1461, 197, 1781712, 1691886, 0.134839, 0.0504156
1070, 1462, 197, 1784908, 1695082, 0.134747, 0.0503253
1071, 1463, 197, 1788120, 1698294, 0.134655, 0.0502349
1072, 1464, 197, 1790776, 1700950, 0.134563, 0.0501604
1073, 1465, 197, 1792209, 1702383, 0.134471, 0.0501203
1073, 1466, 197, 1793619, 1703793, 0.134379, 0.0500809
1074, 1467, 197, 1795929, 1706103, 0.134288, 0.0500165
1075, 1468, 197, 1798067, 1708241, 0.134196, 0.049957
1076, 1469, 197, 1798134, 1708308, 0.134105, 0.0499551
1077, 1470, 197, 1801819, 1711993, 0.134014, 0.049853
1078, 1471, 197, 1803990, 1714164, 0.133923, 0.049793
1079, 1472, 197, 1805623, 1715797, 0.133832, 0.0497479
1080, 1473, 197, 1808522, 1718696, 0.133741, 0.0496682
1081, 1474, 197, 1814189, 1724363, 0.13365, 0.049513
1082, 1475, 197, 1816825, 1726999, 0.133559, 0.0494412
1083, 1476, 197, 1820912, 1731086, 0.133469, 0.0493302
1084, 1477, 197, 1822929, 1733103, 0.133378, 0.0492756
1085, 1478, 197, 1824946, 1735120, 0.133288, 0.0492212
1085, 1479, 197, 1826954, 1737128, 0.133198, 0.0491671
1085, 1480, 198, 1828962, 1737188, 0.133784, 0.0501782
1085, 1481, 199, 1830977, 1737248, 0.134369, 0.0511907
1085, 1482, 200, 1832992, 1737308, 0.134953, 0.052201
1085, 1483, 201, 1834999, 1737368, 0.135536, 0.0532049
1085, 1484, 202, 1837006, 1737428, 0.136119, 0.0542067
1085, 1485, 203, 1839015, 1737488, 0.1367, 0.0552073
1085, 1486, 204, 1841024, 1737548, 0.137281, 0.0562057
1085, 1487, 205, 1843030, 1737608, 0.137861, 0.0572004
1085, 1488, 206, 1845036, 1737668, 0.138441, 0.0581929
1086, 1489, 206, 1845960, 1738592, 0.138348, 0.0581638
1087, 1490, 206, 1846884, 1739516, 0.138255, 0.0581347
1088, 1491, 206, 1848217, 1740849, 0.138162, 0.0580927
1088, 1492, 206, 1849550, 1742182, 0.13807, 0.0580509
1089, 1493, 206, 1851168, 1743800, 0.137977, 0.0580001
1090, 1494, 206, 1852786, 1745418, 0.137885, 0.0579495
1091, 1495, 206, 1854561, 1747193, 0.137793, 0.057894
1092, 1496, 206, 1856336, 1748968, 0.137701, 0.0578387
1093, 1497, 206, 1858221, 1750853, 0.137609, 0.05778
1093, 1498, 206, 1860106, 1752738, 0.137517, 0.0577214
1093, 1499, 207, 1862046, 1752798, 0.138092, 0.0586709
1093, 1500, 208, 1863986, 1752858, 0.138667, 0.0596185
1093, 1501, 209, 1865970, 1752918, 0.139241, 0.0605862
1093, 1502, 210, 1867954, 1752978, 0.139814, 0.0615518
1093, 1503, 211, 1868103, 1753038, 0.140386, 0.0615946
1094, 1504, 211, 1870089, 1755024, 0.140293, 0.0615292
1094, 1505, 211, 1872075, 1757010, 0.140199, 0.0614639
1094, 1506, 212, 1881328, 1757070, 0.14077, 0.066048
1094, 1507, 213, 1882328, 1757130, 0.14134, 0.0665123
1094, 1508, 214, 1883328, 1757190, 0.14191, 0.0669761
1094, 1509, 215, 1885328, 1757250, 0.142478, 0.0679341
1094, 1510, 216, 1887328, 1757310, 0.143046, 0.06889
1094, 1511, 217, 1889332, 1757370, 0.143614, 0.0698458
1094, 1512, 218, 1891336, 1757430, 0.14418, 0.0707997
1095, 1513, 218, 1893339, 1759433, 0.144085, 0.0707248
1095, 1514, 218, 1895342, 1761436, 0.143989, 0.07065
1095, 1515, 219, 1897352, 1761496, 0.144554, 0.0716029
1095, 1516, 220, 1899362, 1761556, 0.145119, 0.0725538
1095, 1517, 221, 1901366, 1761616, 0.145682, 0.0734998
1095, 1518, 222, 1903370, 1761676, 0.146245, 0.0744438
1095, 1519, 223, 1905380, 1761736, 0.146807, 0.0753886
1096, 1520, 223, 1907390, 1763746, 0.146711, 0.0753092
1097, 1521, 223, 1909399, 1765755, 0.146614, 0.07523
1097, 1522, 223, 1911408, 1767764, 0.146518, 0.0751509
1097, 1523, 224, 1913419, 1767824, 0.147078, 0.0760915
1097, 1524, 225, 1915430, 1767884, 0.147638, 0.0770302
1098, 1525, 225, 1917434, 1769888, 0.147541, 0.0769497
1098, 1526, 225, 1919438, 1771892, 0.147444, 0.0768694
1099, 1527, 225, 1921451, 1773905, 0.147348, 0.0767888
1099, 1528, 225, 1923464, 1775918, 0.147251, 0.0767085
1099, 1529, 226, 1925470, 1775978, 0.147809, 0.0776392
1099, 1530, 227, 1927476, 1776038, 0.148366, 0.078568
1099, 1531, 228, 1929489, 1776098, 0.148922, 0.0794983
1099, 1532, 229, 1931502, 1776158, 0.149478, 0.0804265
1099, 1533, 230, 1933505, 1776218, 0.150033, 0.0813481
1099, 1534, 231, 1935508, 1776278, 0.150587, 0.0822678
1099, 1535, 232, 1937521, 1776338, 0.15114, 0.0831903
1099, 1536, 233, 1939534, 1776398, 0.151693, 0.0841109
1099, 1537, 234, 1941541, 1776458, 0.152245, 0.0850268
1099, 1538, 235, 1943548, 1776518, 0.152796, 0.0859408
1099, 1539, 236, 1945557, 1776578, 0.153346, 0.0868538
1099, 1540, 237, 1947566, 1776638, 0.153896, 0.0877649
1099, 1541, 238, 1949570, 1776698, 0.154445, 0.0886719
1099, 1542, 239, 1951574, 1776758, 0.154994, 0.0895769
1099, 1543, 240, 1953590, 1776818, 0.155541, 0.0904857
1099, 1544, 241, 1955606, 1776878, 0.156088, 0.0913926
1099, 1545, 242, 1957609, 1776938, 0.156634, 0.0922917
1099, 1546, 243, 1959612, 1776998, 0.15718, 0.0931889
1099, 1547, 244, 1961624, 1777058, 0.157725, 0.0940884
1099, 1548, 245, 1963636, 1777118, 0.158269, 0.094986
1099, 1549, 246, 1965642, 1777178, 0.158812, 0.0958791
1099, 1550, 247, 1967648, 1777238, 0.159355, 0.0967704
1099, 1551, 248, 1969661, 1777298, 0.159897, 0.097663
1099, 1552, 249, 1971674, 1777358, 0.160438, 0.0985538
1099, 1553, 250, 1973678, 1777418, 0.160979, 0.0994387
1099, 1554, 251, 1975682, 1777478, 0.161519, 0.100322
1099, 1555, 252, 1977691, 1777538, 0.162058, 0.101205
1099, 1556, 253, 1979700, 1777598, 0.162596, 0.102087
1099, 1557, 254, 1981710, 1777658, 0.163134, 0.102968
1099, 1558, 255, 1983720, 1777718, 0.163671, 0.103846
1099, 1559, 256, 1985732, 1777778, 0.164208, 0.104724
1099, 1560, 257, 1987744, 1777838, 0.164744, 0.1056
1099, 1561, 258, 1989749, 1777898, 0.165279, 0.106471
1099, 1562, 259, 1991754, 1777958, 0.165813, 0.107341
1099, 1563, 260, 1993767, 1778018, 0.166347, 0.108212
1099, 1564, 261, 1995780, 1778078, 0.16688, 0.109081
1099, 1565, 262, 1997782, 1778138, 0.167412, 0.109944
1099, 1566, 263, 1999784, 1778198, 0.167944, 0.110805
1099, 1567, 264, 2001793, 1778258, 0.168475, 0.111667
1099, 1568, 265, 2003802, 1778318, 0.169005, 0.112528
1099, 1569, 266, 2005809, 1778378, 0.169535, 0.113386
1099, 1570, 267, 2007816, 1778438, 0.170064, 0.114243
1099, 1571, 268, 2009829, 1778498, 0.170592, 0.1151
1099, 1572, 269, 2011842, 1778558, 0.17112, 0.115955
1099, 1573, 270, 2013848, 1778618, 0.171647, 0.116806
1099, 1574, 271, 2015854, 1778678, 0.172173, 0.117655
1100, 1575, 271, 2017863, 1780687, 0.172063, 0.117538
1100, 1576, 271, 2019872, 1782696, 0.171954, 0.117421
1100, 1577, 272, 2021879, 1782756, 0.172479, 0.118268
1100, 1578, 273, 2023886, 1782816, 0.173004, 0.119112
1101, 1579, 273, 2025898, 1784828, 0.172894, 0.118994
1101, 1580, 273, 2027910, 1786840, 0.172785, 0.118876
1101, 1581, 274, 2029913, 1786900, 0.173308, 0.119716
1101, 1582, 275, 2031916, 1786960, 0.173831, 0.120554
1102, 1583, 275, 2033928, 1788972, 0.173721, 0.120435
1103, 1584, 275, 2035940, 1790984, 0.173611, 0.120316
1104, 1585, 275, 2037948, 1792992, 0.173502, 0.120197
1104, 1586, 275, 2039956, 1795000, 0.173392, 0.120079
1104, 1587, 276, 2041965, 1795060, 0.173913, 0.120915
1104, 1588, 277, 2043974, 1795120, 0.174433, 0.12175
1104, 1589, 278, 2045978, 1795180, 0.174953, 0.122581
1104, 1590, 279, 2047982, 1795240, 0.175472, 0.12341
1104, 1591, 280, 2049993, 1795300, 0.17599, 0.124241
1104, 1592, 281, 2052004, 1795360, 0.176508, 0.12507
1104, 1593, 282, 2054009, 1795420, 0.177024, 0.125895
1105, 1594, 282, 2056014, 1797425, 0.176913, 0.125772
1106, 1595, 282, 2058021, 1799432, 0.176803, 0.125649
1106, 1596, 282, 2060028, 1801439, 0.176692, 0.125527
1106, 1597, 283, 2062036, 1801499, 0.177207, 0.126349
1107, 1598, 283, 2064044, 1803507, 0.177096, 0.126226
1107, 1599, 283, 2066057, 1805520, 0.176986, 0.126103
1107, 1600, 284, 2068070, 1805580, 0.1775, 0.126925
1108, 1601, 284, 2070078, 1807588, 0.177389, 0.126802
1108, 1602, 284, 2072086, 1809596, 0.177278, 0.126679
1109, 1603, 284, 2074096, 1811606, 0.177168, 0.126556
1110, 1604, 284, 2076106, 1813616, 0.177057, 0.126434
1111, 1605, 284, 2078113, 1815623, 0.176947, 0.126312
1111, 1606, 284, 2080120, 1817630, 0.176837, 0.12619
1112, 1607, 284, 2082130, 1819640, 0.176727, 0.126068
1113, 1608, 284, 2084140, 1821650, 0.176617, 0.125946
1113, 1609, 284, 2086140, 1823650, 0.176507, 0.125826
1114, 1610, 284, 2088140, 1825650, 0.176398, 0.125705
1115, 1611, 284, 2090150, 1827660, 0.176288, 0.125584
1115, 1612, 284, 2092160, 1829670, 0.176179, 0.125464
1116, 1613, 284, 2094165, 1831675, 0.176069, 0.125344
1117, 1614, 284, 2096170, 1833680, 0.17596, 0.125224
1118, 1615, 284, 2098183, 1835693, 0.175851, 0.125103
1119, 1616, 284, 2100196, 1837706, 0.175743, 0.124984
1119, 1617, 284, 2102202, 1839712, 0.175634, 0.124864
1119, 1618, 285, 2104208, 1839772, 0.176143, 0.12567
1120, 1619, 285, 2106220, 1841784, 0.176035, 0.12555
1121, 1620, 285, 2108232, 1843796, 0.175926, 0.12543
1121, 1621, 285, 2110240, 1845804, 0.175817, 0.125311
1121, 1622, 286, 2112248, 1845864, 0.176326, 0.126114
1121, 1623, 287, 2114259, 1845924, 0.176833, 0.126917
1121, 1624, 288, 2116270, 1845984, 0.17734, 0.127718
1121, 1625, 289, 2118278, 1846044, 0.177846, 0.128517
1121, 1626, 290, 2120286, 1846104, 0.178352, 0.129314
1121, 1627, 291, 2122297, 1846164, 0.178857, 0.13011
1121, 1628, 292, 2124308, 1846224, 0.179361, 0.130906
1122, 1629, 292, 2126313, 1848229, 0.179251, 0.130782
1122, 1630, 292, 2128318, 1850234, 0.179141, 0.130659
1123, 1631, 292, 2131994, 1853910, 0.179031, 0.130434
1124, 1632, 292, 2133285, 1855201, 0.178922, 0.130355
1125, 1633, 292, 2137760, 1859676, 0.178812, 0.130082
1126, 1634, 292, 2139080, 1860996, 0.178703, 0.130002
1127, 1635, 292, 2141094, 1863010, 0.178593, 0.129879
1128, 1636, 292, 2141167, 1863083, 0.178484, 0.129875
1129, 1637, 292, 2141198, 1863114, 0.178375, 0.129873
1130, 1638, 292, 2141215, 1863131, 0.178266, 0.129872
1130, 1639, 292, 2141324, 1863240, 0.178157, 0.129865
1131, 1640, 292, 2141418, 1863334, 0.178049, 0.12986
1132, 1641, 292, 2145447, 1867363, 0.17794, 0.129616
1132, 1642, 292, 2147537, 1869453, 0.177832, 0.12949
1133, 1643, 292, 2151976, 1873892, 0.177724, 0.129223
1134, 1644, 292, 2154437, 1876353, 0.177616, 0.129075
1135, 1645, 292, 2157116, 1879032, 0.177508, 0.128915
1136, 1646, 292, 2159939, 1881855, 0.1774, 0.128746
1136, 1647, 292, 2162126, 1884042, 0.177292, 0.128616
1137, 1648, 292, 2164746, 1886662, 0.177184, 0.12846
1137, 1649, 292, 2166909, 1888825, 0.177077, 0.128332
1138, 1650, 292, 2169578, 1891494, 0.17697, 0.128174
1138, 1651, 292, 2171645, 1893561, 0.176863, 0.128052
1139, 1652, 292, 2174508, 1896424, 0.176755, 0.127884
1140, 1653, 292, 2179017, 1900933, 0.176649, 0.127619
1141, 1654, 292, 2179333, 1901249, 0.176542, 0.127601
1142, 1655, 292, 2182083, 1903999, 0.176435, 0.12744
1143, 1656, 292, 2182825, 1904741, 0.176328, 0.127396
1144, 1657, 292, 2183468, 1905384, 0.176222, 0.127359
1144, 1658, 292, 2184383, 1906299, 0.176116, 0.127306
1145, 1659, 292, 2185014, 1906930, 0.17601, 0.127269
1146, 1660, 292, 2187298, 1909214, 0.175904, 0.127136
1147, 1661, 292, 2189989, 1911905, 0.175798, 0.12698
1148, 1662, 292, 2193240, 1915156, 0.175692, 0.126791
1148, 1663, 292, 2195414, 1917330, 0.175586, 0.126666
1149, 1664, 292, 2197742, 1919658, 0.175481, 0.126532
1150, 1665, 292, 2199809, 1921725, 0.175375, 0.126413
1151, 1666, 292, 2201391, 1923307, 0.17527, 0.126322
1152, 1667, 292, 2201405, 1923321, 0.175165, 0.126321
1153, 1668, 292, 2202721, 1924637, 0.17506, 0.126246
1153, 1669, 292, 2204206, 1926122, 0.174955, 0.126161
1153, 1670, 293, 2205526, 1926182, 0.175449, 0.126656
1154, 1671, 293, 2205621, 1926277, 0.175344, 0.126651
1155, 1672, 293, 2205759, 1926415, 0.175239, 0.126643
1156, 1673, 293, 2205842, 1926498, 0.175134, 0.126638
1157, 1674, 293, 2207741, 1928397, 0.17503, 0.126529
1158, 1675, 293, 2209743, 1930399, 0.174925, 0.126415
1159, 1676, 293, 2211905, 1932561, 0.174821, 0.126291
1159, 1677, 293, 2215124, 1935780, 0.174717, 0.126108
1160, 1678, 293, 2217250, 1937906, 0.174613, 0.125987
1161, 1679, 293, 2219089, 1939745, 0.174509, 0.125882
1162, 1680, 293, 2220970, 1941626, 0.174405, 0.125776
1163, 1681, 293, 2224088, 1944744, 0.174301, 0.125599
1164, 1682, 293, 2228133, 1948789, 0.174197, 0.125371
1165, 1683, 293, 2231403, 1952059, 0.174094, 0.125188
1166, 1684, 293, 2234673, 1955329, 0.173991, 0.125004
1167, 1685, 293, 2234952, 1955608, 0.173887, 0.124989
1167, 1686, 293, 2238565, 1959221, 0.173784, 0.124787
1168, 1687, 293, 2242178, 1962834, 0.173681, 0.124586
1169, 1688, 293, 2242651, 1963307, 0.173578, 0.12456
1169, 1689, 293, 2243128, 1963784, 0.173475, 0.124533
1170, 1690, 293, 2245656, 1966312, 0.173373, 0.124393
1170, 1691, 293, 2247704, 1968360, 0.17327, 0.12428
1171, 1692, 293, 2249659, 1970315, 0.173168, 0.124172
1171, 1693, 293, 2256695, 1977351, 0.173066, 0.123785
1172, 1694, 293, 2260638, 1981294, 0.172963, 0.123569
1172, 1695, 293, 2262506, 1983162, 0.172861, 0.123467
1173, 1696, 293, 2263485, 1984141, 0.172759, 0.123413
1173, 1697, 293, 2264409, 1985065, 0.172658, 0.123363
1173, 1698, 294, 2264947, 1985125, 0.173145, 0.123545
1173, 1699, 295, 2265340, 1985185, 0.173632, 0.12367
1173, 1700, 296, 2265879, 1985245, 0.174118, 0.123852
1173, 1701, 297, 2266271, 1985305, 0.174603, 0.123977
1173, 1702, 298, 2266812, 1985365, 0.175088, 0.12416
1173, 1703, 299, 2267015, 1985425, 0.175573, 0.124212
1173, 1704, 300, 2267616, 1985485, 0.176056, 0.124417
1173, 1705, 301, 2267971, 1985545, 0.17654, 0.124528
1173, 1706, 302, 2268327, 1985605, 0.177022, 0.124639
1173, 1707, 303, 2269072, 1985665, 0.177504, 0.1249
1174, 1708, 303, 2269641, 1986234, 0.1774, 0.124869
1175, 1709, 303, 2270023, 1986616, 0.177297, 0.124848
1175, 1710, 303, 2270577, 1987170, 0.177193, 0.124817
1176, 1711, 303, 2271131, 1987724, 0.177089, 0.124787
1177, 1712, 303, 2271497, 1988090, 0.176986, 0.124767
1178, 1713, 303, 2271601, 1988194, 0.176883, 0.124761
1179, 1714, 303, 2271718, 1988311, 0.176779, 0.124754
1179, 1715, 303, 2271823, 1988416, 0.176676, 0.124749
1179, 1716, 304, 2271937, 1988476, 0.177156, 0.124766
1179, 1717, 305, 2272037, 1988536, 0.177635, 0.124778
1179, 1718, 306, 2272867, 1988596, 0.178114, 0.125072
1179, 1719, 307, 2272968, 1988656, 0.178592, 0.125084
1180, 1720, 307, 2273072, 1988760, 0.178488, 0.125078
1181, 1721, 307, 2273176, 1988864, 0.178385, 0.125073
1182, 1722, 307, 2273279, 1988967, 0.178281, 0.125067
1183, 1723, 307, 2273382, 1989070, 0.178178, 0.125061
1184, 1724, 307, 2273761, 1989449, 0.178074, 0.12504
1185, 1725, 307, 2273810, 1989498, 0.177971, 0.125038
1186, 1726, 307, 2276033, 1991721, 0.177868, 0.124916
1187, 1727, 307, 2278256, 1993944, 0.177765, 0.124794
1187, 1728, 307, 2278735, 1994423, 0.177662, 0.124767
1187, 1729, 308, 2279566, 1994483, 0.178138, 0.12506
1187, 1730, 309, 2280044, 1994543, 0.178613, 0.125217
1187, 1731, 310, 2280523, 1994603, 0.179087, 0.125375
1187, 1732, 311, 2281013, 1994663, 0.179561, 0.125536
1187, 1733, 312, 2281496, 1994723, 0.180035, 0.125695
1187, 1734, 313, 2281996, 1994783, 0.180507, 0.12586
1187, 1735, 314, 2282469, 1994843, 0.18098, 0.126015
1187, 1736, 315, 2282944, 1994903, 0.181452, 0.126171
1187, 1737, 316, 2283475, 1994963, 0.181923, 0.126348
1188, 1738, 316, 2284012, 1995500, 0.181818, 0.126318
1189, 1739, 316, 2284549, 1996037, 0.181714, 0.126288
1189, 1740, 316, 2285061, 1996549, 0.181609, 0.12626
1189, 1741, 317, 2285560, 1996609, 0.182079, 0.126425
1189, 1742, 318, 2286056, 1996669, 0.182549, 0.126588
1190, 1743, 318, 2286673, 1997286, 0.182444, 0.126554
1191, 1744, 318, 2286803, 1997416, 0.182339, 0.126547
1192, 1745, 318, 2294571, 2005184, 0.182235, 0.126118
1193, 1746, 318, 2302339, 2012952, 0.182131, 0.125693
1194, 1747, 318, 2306915, 2017528, 0.182026, 0.125443
1195, 1748, 318, 2310640, 2021253, 0.181922, 0.125241
1196, 1749, 318, 2314783, 2025396, 0.181818, 0.125017
1197, 1750, 318, 2318860, 2029473, 0.181714, 0.124797
1198, 1751, 318, 2322737, 2033350, 0.181611, 0.124589
1199, 1752, 318, 2326873, 2037486, 0.181507, 0.124367
1200, 1753, 318, 2329894, 2040507, 0.181403, 0.124206
1201, 1754, 318, 2332184, 2042797, 0.1813, 0.124084
1202, 1755, 318, 2335608, 2046221, 0.181197, 0.123902
1203, 1756, 318, 2337799, 2048412, 0.181093, 0.123786
1204, 1757, 318, 2340135, 2050748, 0.18099, 0.123663
1205, 1758, 318, 2342440, 2053053, 0.180887, 0.123541
1206, 1759, 318, 2346791, 2057404, 0.180785, 0.123312
1207, 1760, 318, 2348838, 2059451, 0.180682, 0.123204
1208, 1761, 318, 2350885, 2061498, 0.180579, 0.123097
1209, 1762, 318, 2354794, 2065407, 0.180477, 0.122893
1209, 1763, 318, 2355895, 2066508, 0.180374, 0.122835
1209, 1764, 319, 2356416, 2066568, 0.180839, 0.123004
1210, 1765, 319, 2356937, 2067089, 0.180737, 0.122977
1211, 1766, 319, 2363425, 2073577, 0.180634, 0.122639
1212, 1767, 319, 2363793, 2073945, 0.180532, 0.12262
1213, 1768, 319, 2364161, 2074313, 0.18043, 0.122601
1214, 1769, 319, 2366161, 2076313, 0.180328, 0.122497
1214, 1770, 319, 2367045, 2077197, 0.180226, 0.122451
1215, 1771, 319, 2368224, 2078376, 0.180124, 0.12239
1216, 1772, 319, 2369474, 2079626, 0.180023, 0.122326
1216, 1773, 319, 2370680, 2080832, 0.179921, 0.122264
1217, 1774, 319, 2371886, 2082038, 0.17982, 0.122201
1218, 1775, 319, 2374413, 2084565, 0.179718, 0.122071
1218, 1776, 319, 2375733, 2085885, 0.179617, 0.122004
1219, 1777, 319, 2378783, 2088935, 0.179516, 0.121847
1220, 1778, 319, 2380355, 2090507, 0.179415, 0.121767
1221, 1779, 319, 2386830, 2096982, 0.179314, 0.121436
1222, 1780, 319, 2387854, 2098006, 0.179213, 0.121384
1223, 1781, 319, 2389343, 2099495, 0.179113, 0.121309
1224, 1782, 319, 2389361, 2099513, 0.179012, 0.121308
1225, 1783, 319, 2391993, 2102145, 0.178912, 0.121174
1225, 1784, 319, 2392702, 2102854, 0.178812, 0.121138
1225, 1785, 320, 2393396, 2102914, 0.179272, 0.121368
1225, 1786, 321, 2394153, 2102974, 0.179731, 0.121621
1225, 1787, 322, 2394890, 2103034, 0.18019, 0.121866
1225, 1788, 323, 2395614, 2103094, 0.180649, 0.122106
1225, 1789, 324, 2396330, 2103154, 0.181107, 0.122344
1225, 1790, 325, 2397123, 2103214, 0.181564, 0.122609
1226, 1791, 325, 2397916, 2104007, 0.181463, 0.122569
1226, 1792, 325, 2398778, 2104869, 0.181362, 0.122524
1227, 1793, 325, 2399544, 2105635, 0.18126, 0.122485
1228, 1794, 325, 2400486, 2106577, 0.181159, 0.122437
1229, 1795, 325, 2402183, 2108274, 0.181058, 0.122351
1229, 1796, 325, 2402390, 2108481, 0.180958, 0.12234
1229, 1797, 326, 2402584, 2108541, 0.181413, 0.122386
1229, 1798, 327, 2402823, 2108601, 0.181869, 0.122448
1230, 1799, 327, 2404249, 2110027, 0.181768, 0.122376
1231, 1800, 327, 2405261, 2111039, 0.181667, 0.122324
1232, 1801, 327, 2406282, 2112060, 0.181566, 0.122272
1233, 1802, 327, 2406959, 2112737, 0.181465, 0.122238
1233, 1803, 327, 2407340, 2113118, 0.181364, 0.122219
1234, 1804, 327, 2407989, 2113767, 0.181264, 0.122186
1235, 1805, 327, 2408433, 2114211, 0.181163, 0.122163
1236, 1806, 327, 2408820, 2114598, 0.181063, 0.122144
1237, 1807, 327, 2409216, 2114994, 0.180963, 0.122124
1238, 1808, 327, 2409595, 2115373, 0.180863, 0.122104
1239, 1809, 327, 2409978, 2115756, 0.180763, 0.122085
1239, 1810, 327, 2410464, 2116242, 0.180663, 0.12206
1240, 1811, 327, 2410826, 2116604, 0.180563, 0.122042
1241, 1812, 327, 2411644, 2117422, 0.180464, 0.122001
1242, 1813, 327, 2411998, 2117776, 0.180364, 0.121983
1243, 1814, 327, 2412326, 2118104, 0.180265, 0.121966
1244, 1815, 327, 2412717, 2118495, 0.180165, 0.121946
1245, 1816, 327, 2413010, 2118788, 0.180066, 0.121932
1245, 1817, 327, 2413303, 2119081, 0.179967, 0.121917
1246, 1818, 327, 2414541, 2120319, 0.179868, 0.121854
1247, 1819, 327, 2415598, 2121376, 0.179769, 0.121801
1248, 1820, 327, 2416234, 2122012, 0.17967, 0.121769
1249, 1821, 327, 2416989, 2122767, 0.179572, 0.121731
1249, 1822, 327, 2417282, 2123060, 0.179473, 0.121716
